chp no,sloka no,sent no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,hindi_meaning,english_meaning,samAsa,prayoga,sarvanAma,name_classification,graph,anvaya_no,bgcolor,poem
9,84,1,तुष्टम्,तुष्टं,तुष्ट{पुं;2;एक(तुष्1;क्त;दिवादिः)}/तुष्ट{नपुं;1;एक(तुष्1;क्त;दिवादिः)}/तुष्ट{नपुं;2;एक(तुष्1;क्त;दिवादिः)},तुष्ट{नपुं;1;एक(तुष्1;क्त;दिवादिः)},,प्रसन्न,-,-,-,-,-,assets/graphs/09_084_1.jpg,7.1,#00BFFF,-
9,84,1,राघवस्य,राघवस्य,राघव{पुं;6;एक},राघव{पुं;6;एक},"षष्ठीसम्बन्धः,1.1",रघुवंशी_का,-,-,-,-,-,assets/graphs/09_084_1.jpg,8.1,#87CEEB,-
9,84,1,महा-,महा-आत्मनः,महत्,महत्,"बहुव्रीहिः,9.2",महा-,-,-,-,-,-,assets/graphs/09_084_1.jpg,9.1,#FFFF00,-
9,84,1,आत्मनः,--,आत्मन्{पुं;2;बहु}/आत्मन्{पुं;5;एक}/आत्मन्{पुं;6;एक},आत्मन्{पुं;6;एक},"विशेषणम्,8.1",आत्मे,-,-,-,-,-,assets/graphs/09_084_1.jpg,9.2,#87CEEB,-
9,84,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/09_084_1.jpg,10.1,,-
9,85,1,अभिषिच्य,अभिषिच्य,अभि_षिच्1{अव्य;ल्यप्;तुदादिः},अभि_षिच्1{अव्य;ल्यप्;तुदादिः},"पूर्वकालः,10.1",छिडक_कर,-,-,-,-,-,assets/graphs/09_085_1.jpg,1.1,#FF99FF,-
9,85,1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1",च1,-,-,-,-,-,assets/graphs/09_085_1.jpg,2.1,#FF99FF,-
9,85,1,लङ्कायाम्,लङ्कायां,लङ्का{स्त्री;7;एक},लङ्का{स्त्री;7;एक},"अधिकरणम्,1.1",लङ्का_में,-,-,-,-,-,assets/graphs/09_085_1.jpg,3.1,#C6E2EB,-
9,85,1,राक्षस-,राक्षस-इन्द्रं,राक्षस,राक्षस,"षष्ठी-तत्पुरुषः,4.2",राक्षस-,-,-,-,-,-,assets/graphs/09_085_1.jpg,4.1,#FFFF00,-
9,85,1,इन्द्रम्,--,इन्द्र{पुं;2;एक}/इन्द्र{नपुं;1;एक}/इन्द्र{नपुं;2;एक},इन्द्र{पुं;2;एक},"विशेषणम्,5.1",इन्द्र,-,-,-,-,-,assets/graphs/09_085_1.jpg,4.2,#93DB70,-
9,85,1,विभीषणम्,विभीषणम्,विभीषण{पुं;2;एक},विभीषण{पुं;2;एक},"कर्म,1.1",विभीषण,-,-,-,-,-,assets/graphs/09_085_1.jpg,5.1,#93DB70,-
9,85,1,कृतकृत्यः,कृतकृत्यः,कृतकृत्य{पुं;1;एक},कृतकृत्य{पुं;1;एक},"विशेषणम्,8.1",कृतकृत्य,-,-,-,-,-,assets/graphs/09_085_1.jpg,6.1,#00BFFF,-
9,85,1,तदा,तदा,तदा{अव्य},तदा{अव्य},"कालाधिकरणम्,10.1",तब,-,-,-,-,-,assets/graphs/09_085_1.jpg,7.1,#FF99FF,-
9,85,1,रामः,रामः,राम{पुं;1;एक},राम{पुं;1;एक},"कर्ता,10.1;कर्ता,1.1",राम_ने,-,-,-,-,-,assets/graphs/09_085_1.jpg,8.1,#00BFFF,-
9,85,1,विज्वरः,विज्वरः,विज्वर{पुं;1;एक},विज्वर{पुं;1;एक},"विशेषणम्,8.1",ज्वर_से_मुक्त,-,-,-,-,-,assets/graphs/09_085_1.jpg,9.1,#00BFFF,-
9,85,1,प्रमुमोद,प्रमुमोद,प्र_मुद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},प्र_मुद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,8.1;सकर्मक",प्र_मुद्1या,-,-,-,-,-,assets/graphs/09_085_1.jpg,10.1,#FF1975,-
9,85,1,ह,ह,ह{अव्य},ह{अव्य},"सम्बन्धः,10.1",ह,-,-,-,-,-,assets/graphs/09_085_1.jpg,11.1,#FF99FF,-
9,85,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/09_085_1.jpg,12.1,,-
9,86,1,देवताभ्यः,देवताभ्यः,देवता{स्त्री;4;बहु}/देवता{स्त्री;5;बहु},देवता{स्त्री;5;बहु},"अपादानम्,3.1",देवताओं_से,-,-,-,-,-,assets/graphs/09_086_1.jpg,1.1,#B4FFB4,-
9,86,1,वरम्,वरं,वरम्{अव्य}/वर{पुं;2;एक}/वर{नपुं;1;एक}/वर{नपुं;2;एक},वर{पुं;2;एक},"कर्म,3.1",श्रेष्ठ,-,-,-,-,-,assets/graphs/09_086_1.jpg,2.1,#93DB70,-
9,86,1,प्राप्य,प्राप्य,प्र_आप्1{अव्य;ल्यप्;स्वादिः}/प्र_आङ्_आप्1{अव्य{ल्यप्;स्वादिः},प्र_आप्1{अव्य;ल्यप्;स्वादिः},"समुच्चितः,4.1",प्राप्त_हो_कर,-,-,-,-,-,assets/graphs/09_086_1.jpg,3.1,#FF99FF,-
9,86,1,समुत्थाप्य,समुत्थाप्य,सम्_उत्_ष्था1{अव्य;णिजन्त;ल्यप्;भ्वादिः},सम्_उत्_ष्था1{अव्य;णिजन्त;ल्यप्;भ्वादिः},"पूर्वकालः,8.1",खडा_करके,-,-,-,-,-,assets/graphs/09_086_1.jpg,4.1,#FF99FF,-
9,86,1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,4.1",च2,-,-,-,-,-,assets/graphs/09_086_1.jpg,5.1,#FF99FF,-
9,86,1,वानरान्,वानरान्,वानर{पुं;2;बहु},वानर{पुं;2;बहु},"कर्म,4.1",बन्दर,-,-,-,-,-,assets/graphs/09_086_1.jpg,6.1,#93DB70,-
9,86,1,अयोध्याम्,अयोध्यां,अयोध्या{स्त्री;2;एक},अयोध्या{स्त्री;2;एक},"कर्म,8.1",अयोध्या,-,-,-,-,-,assets/graphs/09_086_1.jpg,7.1,#93DB70,-
9,86,1,प्रस्थितः,प्रस्थितः,प्रस्थित{पुं;1;एक(प्र_ष्था1;क्त;भ्वादिः)},प्रस्थित{पुं;1;एक(प्र_ष्था1;क्त;भ्वादिः)},-,आगे_बढा_हुआ,-,-,-,-,-,assets/graphs/09_086_1.jpg,8.1,#00BFFF,-
9,86,1,रामः,रामः,राम{पुं;1;एक},राम{पुं;1;एक},"कर्ता,8.1;कर्ता,4.1",राम,-,-,-,-,-,assets/graphs/09_086_1.jpg,9.1,#00BFFF,-
9,86,1,पुष्पकेण,पुष्पकेण,पुष्पक{पुं;3;एक},पुष्पक{पुं;3;एक},"करणम्,8.1",पुष्पक_से,-,-,-,-,-,assets/graphs/09_086_1.jpg,10.1,#40E0D0,-
9,86,1,सुहृद्-,सुहृद्-वृतः,सुहृ}/सुहृद्,सुहृ,"तृतीया-तत्पुरुषः,11.2",सुहृद्-,-,-,-,-,-,assets/graphs/09_086_1.jpg,11.1,#FFFF00,-
9,86,1,वृतः,--,वृत्{पुं;1;बहु}/वृत्{पुं;2;बहु}/वृत्{पुं;5;एक}/वृत्{पुं;6;एक}/वृत्{नपुं;5;एक}/वृत्{नपुं;6;एक}/वृत्{पुं;8;बहु}/वृत{पुं;1;एक(वृ2;क्त;क्र्यादिः)},वृत{पुं;1;एक},"विशेषणम्,9.1",छिपाया_गये_के,-,-,-,-,-,assets/graphs/09_086_1.jpg,11.2,#00BFFF,-
9,86,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/09_086_1.jpg,12.1,,-
9,87,1,भरद्वाज-,भरद्वाज-आश्रमं,भरद्वाज,भरद्वाज,"षष्ठी-तत्पुरुषः,1.2",भरद्वाज-,-,-,-,-,-,assets/graphs/09_087_1.jpg,1.1,#FFFF00,-
9,87,1,आश्रमम्,--,आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक},आश्रम{पुं;2;एक},"कर्म,2.1",आश्रम,-,-,-,-,-,assets/graphs/09_087_1.jpg,1.2,#93DB70,-
9,87,1,गत्वा,गत्वा,गम्1{अव्य;क्त्वा;भ्वादिः},गम्1{अव्य;क्त्वा;भ्वादिः},"पूर्वकालः,9.1",जा_कर,-,-,-,-,-,assets/graphs/09_087_1.jpg,2.1,#FF99FF,-
9,87,1,आरामः,आरामः,आराम{पुं;1;एक}/आराम{पुं;1;एक(आङ्_रम्1;घञ्;भ्वादिः)},आराम{पुं;1;एक},"विशेषणम्,7.1",आराम,-,-,-,-,-,assets/graphs/09_087_1.jpg,3.1,#00BFFF,-
9,87,1,सत्य-,सत्य-पराक्रमः,सत्य,सत्य,"षष्ठी-बहुव्रीहिः,4.2",सत्य-,-,-,-,-,-,assets/graphs/09_087_1.jpg,4.1,#FFFF00,-
9,87,1,पराक्रमः,--,पराक्रम{पुं;1;एक},पराक्रम{पुं;1;एक},"विशेषणम्,7.1",पराक्रम,-,-,-,-,-,assets/graphs/09_087_1.jpg,4.2,#00BFFF,-
9,87,1,भरतस्य,भरतस्य,भरत{पुं;6;एक},भरत{पुं;6;एक},"षष्ठीसम्बन्धः,6.1",भरत_के,-,-,-,-,-,assets/graphs/09_087_1.jpg,5.1,#87CEEB,-
9,87,1,अन्तिके,अन्तिके,अन्तिका{स्त्री;8;एक}/अन्तिक{पुं;7;एक},अन्तिक{पुं;7;एक},"अधिकरणम्,9.1",समीप_में,-,-,-,-,-,assets/graphs/09_087_1.jpg,6.1,#C6E2EB,-
9,87,1,रामः,रामः,राम{पुं;1;एक},राम{पुं;1;एक},"कर्ता,9.1;कर्ता,2.1",राम,-,-,-,-,-,assets/graphs/09_087_1.jpg,7.1,#00BFFF,-
9,87,1,हनूमन्तम्,हनूमन्तं,हनूमत्{पुं;2;एक},हनूमत्{पुं;2;एक},"कर्म,9.1",हनुमान्,-,-,-,-,-,assets/graphs/09_087_1.jpg,8.1,#93DB70,-
9,87,1,व्यसर्जयत्,व्यसर्जयत्,वि_सृ2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तुदादिः},वि_सृ2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तुदादिः},"अभिहित_कर्ता,7.1;सकर्मक",आया,-,-,-,-,-,assets/graphs/09_087_1.jpg,9.1,#FF1975,-
9,87,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/09_087_1.jpg,10.1,,-
9,88,1,पुनः,पुनः,पुनः{अव्य},पुनः{अव्य},"क्रियाविशेषणम्,3.1",फिर,-,-,-,-,-,assets/graphs/09_088_1.jpg,1.1,#FF99FF,-
9,88,1,आख्यायिकाम्,आख्यायिकां,आख्यायिका{स्त्री;2;एक(आङ्_ख्या1;ण्वुल्;अदादिः)},आख्यायिका{स्त्री;2;एक(आङ्_ख्या1;ण्वुल्;अदादिः)},"कर्म,3.1",,-,-,-,-,-,assets/graphs/09_088_1.jpg,2.1,#93DB70,-
9,88,1,जल्पन्,जल्पन्,जल्पत्{पुं;1;एक(जल्प्1;शतृ_लट्;भ्वादिः)},जल्पत्{पुं;1;एक(जल्प्1;शतृ_लट्;भ्वादिः)},"कर्ता,10.1;कर्ता,8.1",बोलता_हुआ,-,-,-,-,-,assets/graphs/09_088_1.jpg,3.1,#00BFFF,-
9,88,1,सुग्रीव-,सुग्रीव-सहितः,सुग्रीव,सुग्रीव,"तृतीया-तत्पुरुषः,4.2",सुग्रीव-,-,-,-,-,-,assets/graphs/09_088_1.jpg,4.1,#FFFF00,-
9,88,1,सहितः,--,सहित{पुं;1;एक}/सहितृ{पुं;8;एक}/सहितृ{नपुं;8;एक}/सहितृ{नपुं;1;एक}/सहितृ{नपुं;2;एक}/सहितृ{स्त्री;8;एक},सहित{पुं;1;एक},"सहार्थः,3.1",साथ,-,-,-,-,-,assets/graphs/09_088_1.jpg,4.2,#00BFFF,-
9,88,1,तदा,तदा,तदा{अव्य},तदा{अव्य},"कालाधिकरणम्,3.1",तब,-,-,-,-,-,assets/graphs/09_088_1.jpg,5.1,#FF99FF,-
9,88,1,पुष्पकम्,पुष्पकं,पुष्पक{नपुं;2;एक},पुष्पक{नपुं;2;एक},"कर्म,8.1",पुष्पक_को,-,-,-,-,-,assets/graphs/09_088_1.jpg,6.1,#93DB70,-
9,88,1,तत्,तत्,तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;2;एक},"विशेषणम्,6.1",उस,-,-,-,-,-,assets/graphs/09_088_1.jpg,7.1,#93DB70,-
9,88,1,समारुह्य,समारुह्य,सम्_आङ्_रुह्1{अव्य;ल्यप्;भ्वादिः},सम्_आङ्_रुह्1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,10.1",सम्_आङ्_रुह्1_कर,-,-,-,-,-,assets/graphs/09_088_1.jpg,8.1,#FF99FF,-
9,88,1,नन्दि-,नन्दि-ग्रामं,नन्दि}/नन्दिन्,नन्दि,"कर्मधारय,9.2",नन्दि-,-,-,-,-,-,assets/graphs/09_088_1.jpg,9.1,#FFFF00,-
9,88,1,ग्रामम्,--,ग्राम{पुं;2;एक}/ग्राम{नपुं;1;एक}/ग्राम{नपुं;2;एक},ग्राम{नपुं;2;एक},"कर्म,10.1",ग्राम_को,-,-,-,-,-,assets/graphs/09_088_1.jpg,9.2,#93DB70,-
9,88,1,ययौ,ययौ,या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ययि{पुं;7;एक},या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,3.1;सकर्मक",गया,-,-,-,-,-,assets/graphs/09_088_1.jpg,10.1,#FF1975,-
9,88,1,तदा,तदा,तदा{अव्य},तदा{अव्य},"कालाधिकरणम्,10.1",तब,-,-,-,-,-,assets/graphs/09_088_1.jpg,11.1,#FF99FF,-
9,88,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/09_088_1.jpg,12.1,,-
9,89,1,नन्दि-,नन्दि-ग्रामे,नन्दि}/नन्दिन्,नन्दि,"कर्मधारय,1.2",नन्दि-,-,-,-,-,-,assets/graphs/09_089_1.jpg,1.1,#FFFF00,-
9,89,1,ग्रामे,--,ग्राम{पुं;7;एक}/ग्राम{नपुं;8;द्वि}/ग्राम{नपुं;1;द्वि}/ग्राम{नपुं;2;द्वि}/ग्राम{नपुं;7;एक}/ग्रामा{स्त्री;8;एक}/ग्रामा{स्त्री;8;द्वि}/ग्रामा{स्त्री;1;द्वि}/ग्रामा{स्त्री;2;द्वि},ग्राम{पुं;7;एक},"अधिकरणम्,3.1",गाँव_में,-,-,-,-,-,assets/graphs/09_089_1.jpg,1.2,#C6E2EB,-
9,89,1,जटाम्,जटां,जटा{स्त्री;2;एक},जटा{स्त्री;2;एक},"कर्म,3.1",जटा,-,-,-,-,-,assets/graphs/09_089_1.jpg,2.1,#93DB70,-
9,89,1,हित्वा,हित्वा,हा2{अव्य;क्त्वा;जुहोत्यादिः}/धा1{अव्य;क्त्वा;जुहोत्यादिः},हा2{अव्य;क्त्वा;जुहोत्यादिः},"पूर्वकालः,12.1",त्याग_कर,-,-,-,-,-,assets/graphs/09_089_1.jpg,3.1,#FF99FF,-
9,89,1,भ्रातृभिः,भ्रातृभिः,भ्रातृ{पुं;3;बहु},भ्रातृ{पुं;3;बहु},"सहार्थः,3.1",भाइयों_से,-,-,-,-,-,assets/graphs/09_089_1.jpg,4.1,#40E0D0,-
9,89,1,सहितः,सहितः,सहित{पुं;1;एक}/सहितृ{पुं;8;एक}/सहितृ{नपुं;8;एक},सहित{पुं;1;एक},"सहार्थ_द्योतकः,4.1",साथ,-,-,-,-,-,assets/graphs/09_089_1.jpg,5.1,#00BFFF,-
9,89,1,अनघः,अनघः,अनघ{पुं;1;एक},अनघ{पुं;1;एक},"विशेषणम्,7.1",विष्णु,-,-,-,-,-,assets/graphs/09_089_1.jpg,6.1,#00BFFF,-
9,89,1,रामः,रामः,राम{पुं;1;एक},राम{पुं;1;एक},"कर्ता,12.1;कर्ता,9.1;कर्ता,3.1",राम_ने,-,-,-,-,-,assets/graphs/09_089_1.jpg,7.1,#00BFFF,-
9,89,1,सीताम्,सीताम्,सीता{स्त्री;2;एक},सीता{स्त्री;2;एक},"कर्म,9.1",सीता_को,-,-,-,-,-,assets/graphs/09_089_1.jpg,8.1,#93DB70,-
9,89,1,अनुप्राप्य,अनुप्राप्य,अनु_प्र_आप्1{अव्य;ल्यप्;स्वादिः},अनु_प्र_आप्1{अव्य;ल्यप्;स्वादिः},"पूर्वकालः,12.1",प्राप्त_करके,-,-,-,-,-,assets/graphs/09_089_1.jpg,9.1,#FF99FF,-
9,89,1,राज्यम्,राज्यं,राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक},राज्य{नपुं;2;एक},"कर्म,12.1",राज्य,-,-,-,-,-,assets/graphs/09_089_1.jpg,10.1,#93DB70,-
9,89,1,पुनः,पुनः,पुनः{अव्य},पुनः{अव्य},"क्रियाविशेषणम्,12.1",फिर,-,-,-,-,-,assets/graphs/09_089_1.jpg,11.1,#FF99FF,-
9,89,1,अवाप्तवान्,अवाप्तवान्,अवाप्तवत्{पुं;1;एक(अव_आप्1;क्तवतु;स्वादिः)},अवाप्तवत्{पुं;1;एक(अव_आप्1;क्तवतु;स्वादिः)},-,पाया,-,-,-,-,-,assets/graphs/09_089_1.jpg,12.1,#00BFFF,-
9,89,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/09_089_1.jpg,13.1,,-
9,90,1,प्रहृष्ट-,प्रहृष्ट-मुदितः,प्रहृष्ट(प्र_हृष्2;क्त;दिवादिः),प्रहृष्ट(प्र_हृष्2;क्त;दिवादिः),"कर्मधारयः,1.2",,-,-,-,-,-,assets/graphs/09_090_1.jpg,1.1,#FFFF00,-
9,90,1,मुदितः,--,मुदित{पुं;1;एक},मुदित{पुं;1;एक},"विशेषणम्,2.1",मुदित,-,-,-,-,-,assets/graphs/09_090_1.jpg,1.2,#00BFFF,-
9,90,1,लोकः,लोकः,लोक{पुं;1;एक},लोक{पुं;1;एक},"कर्ता,11.1",लोक,-,-,-,-,-,assets/graphs/09_090_1.jpg,2.1,#00BFFF,-
9,90,1,तुष्टः,तुष्टः,तुष्{अव्य;तसिल्}/तुष्ट{पुं;1;एक(तुष्1;क्त;दिवादिः)},तुष्ट{पुं;1;एक(तुष्1;क्त;दिवादिः)},"विधेय_विशेषणम्,2.1",प्रसन्न,-,-,-,-,-,assets/graphs/09_090_1.jpg,3.1,#00BFFF,-
9,90,1,पुष्टः,पुष्टः,पुष्ट{पुं;1;एक},पुष्ट{पुं;1;एक},"समुच्चितः,3.1",पुष्ट,-,-,-,-,-,assets/graphs/09_090_1.jpg,4.1,#00BFFF,-
9,90,1,सु-,सु-धार्मिकः,सु,सु,"कर्मधारयः,5.2",सु-,-,-,-,-,-,assets/graphs/09_090_1.jpg,5.1,#FFFF00,-
9,90,1,धार्मिकः,--,धार्मिक{पुं;1;एक},धार्मिक{पुं;1;एक},"समुच्चितः,3.1",धार्मिक,-,-,-,-,-,assets/graphs/09_090_1.jpg,5.2,#00BFFF,-
9,90,1,निर्-,निर्-आमयः,निर्,निर्,"बहुव्रीहिः,6.2",निर्-,-,-,-,-,-,assets/graphs/09_090_1.jpg,6.1,#FFFF00,-
9,90,1,आमयः,--,आमय{पुं;1;एक},आमय{पुं;1;एक},"समुच्चितः,3.1",रोग,-,-,-,-,-,assets/graphs/09_090_1.jpg,6.2,#00BFFF,-
9,90,1,हि,हि,हि{अव्य},हि{अव्य},"सम्बन्धः,11.1",हि,-,-,-,-,-,assets/graphs/09_090_1.jpg,7.1,#FF99FF,-
9,90,1,अ-,अ-रोगः,अ,अ,"नञ्-तत्पुरुषः,8.2",अ-,-,-,-,-,-,assets/graphs/09_090_1.jpg,8.1,#FFFF00,-
9,90,1,रोगः,--,रोग{पुं;1;एक},रोग{पुं;1;एक},"समुच्चितः,3.1",रोग,-,-,-,-,-,assets/graphs/09_090_1.jpg,8.2,#00BFFF,-
9,90,1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1",और,-,-,-,-,-,assets/graphs/09_090_1.jpg,9.1,#FF99FF,-
9,90,1,दुर्-,दुर्-भिक्ष-भय-वर्जितः,दुर्,दुर्,"अव्ययीभावः,10.2",दुर्-,-,-,-,-,-,assets/graphs/09_090_1.jpg,10.1,#FFFF00,-
9,90,1,भिक्ष-,--,भिक्ष,भिक्ष,"षष्ठी-तत्पुरुषः,10.3",भिक्ष-,-,-,-,-,-,assets/graphs/09_090_1.jpg,10.2,#FFFF00,-
9,90,1,भय-,--,भय,भय,"तृतीया-तत्पुरुषः,10.4",भय-,-,-,-,-,-,assets/graphs/09_090_1.jpg,10.3,#FFFF00,-
9,90,1,वर्जितः,--,वर्जित{पुं;1;एक},वर्जित{पुं;1;एक},"समुच्चितः,3.1",वर्जित,-,-,-,-,-,assets/graphs/09_090_1.jpg,10.4,#00BFFF,-
9,90,1,(भविष्यति),(भविष्यति),भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}/भविष्यत्{पुं;7;एक}/भविष्यत्{नपुं;7;एक},भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,3.1",होगा,-,-,-,-,-,assets/graphs/09_090_1.jpg,11.1,#FF1975,-
9,90,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/09_090_1.jpg,12.1,,-
10,91,1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,4.1",नहीं,-,-,-,-,-,assets/graphs/10_091_1.jpg,1.1,#FF99FF,-
10,91,1,पुत्र-,पुत्र-मरणं,पुत्र,पुत्र,"षष्ठी-तत्पुरुषः,2.2",पुत्र-,-,-,-,-,-,assets/graphs/10_091_1.jpg,2.1,#FFFF00,-
10,91,1,मरणम्,--,मरण{नपुं;1;एक}/मरण{नपुं;2;एक}/मरण{पुं;2;एक},मरण{नपुं;2;एक},"कर्म,4.1",मरण,-,-,-,-,-,assets/graphs/10_091_1.jpg,2.2,#93DB70,-
10,91,1,केचित्,केचित्,किञ्चित्{सर्वनाम;पुं;1;बहु}/किञ्चित्{सर्वनाम;नपुं;1;द्वि}/किञ्चित्{सर्वनाम;नपुं;2;द्वि}/किञ्चित्{सर्वनाम;स्त्री;1;द्वि}/किञ्चित्{सर्वनाम;स्त्री;2;द्वि},किञ्चित्{सर्वनाम;पुं;1;बहु},"विशेषणम्,5.1",कोई,-,-,-,-,-,assets/graphs/10_091_1.jpg,3.1,#00BFFF,-
10,91,1,द्रक्ष्यन्ति,द्रक्ष्यन्ति,दृश्1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;भ्वादिः},दृश्1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,5.1;सकर्मक",देखेंगे,-,-,-,-,-,assets/graphs/10_091_1.jpg,4.1,#FF1975,-
10,91,1,पुरुषाः,पुरुषाः,पुरुष{पुं;1;बहु}/पुरुष{पुं;8;बहु},पुरुष{पुं;1;बहु},"कर्ता,4.1",पुरुष,-,-,-,-,-,assets/graphs/10_091_1.jpg,5.1,#00BFFF,-
10,91,1,क्वचित्,क्वचित्,क्वचित्{अव्य},क्वचित्{अव्य},"सम्बन्धः,4.1",कहीं,-,-,-,-,-,assets/graphs/10_091_1.jpg,6.1,#FF99FF,-
10,91,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/10_091_1.jpg,7.1,,-
10,91,2,नार्यः,नार्यः,नारी{स्त्री;1;बहु}/नारी{स्त्री;8;बहु},नारी{स्त्री;1;बहु},"कर्ता,5.1",नारियाँ,-,-,-,-,-,assets/graphs/10_091_2.jpg,1.1,#00BFFF,-
10,91,2,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1",च2,-,-,-,-,-,assets/graphs/10_091_2.jpg,2.1,#FF99FF,-
10,91,2,अविधवाः,अविधवाः,अविधवा{स्त्री;1;बहु}/अविधवा{स्त्री;2;बहु}/अविधवा{स्त्री;8;बहु},अविधवा{स्त्री;1;बहु},"विधेय_विशेषणम्,1.1",सुहागनें,-,-,-,-,-,assets/graphs/10_091_2.jpg,3.1,#00BFFF,-
10,91,2,नित्यम्,नित्यं,नित्य{पुं;2;एक}/नित्य{नपुं;1;एक}/नित्य{नपुं;2;एक},नित्य{नपुं;2;एक},"क्रियाविशेषणम्,5.1",नित्य,-,-,-,-,-,assets/graphs/10_091_2.jpg,4.1,#93DB70,-
10,91,2,भविष्यन्ति,भविष्यन्ति,भू1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;भ्वादिः}/भविष्यत्{नपुं;1;बहु}/भविष्यत्{नपुं;2;बहु}/भविष्यत्{नपुं;8;बहु},भू1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,1.1",होंगी,-,-,-,-,-,assets/graphs/10_091_2.jpg,5.1,#FF1975,-
10,91,2,पति-,पति-व्रताः,पति,पति,"बहुव्रीहिः,6.2",पति-,-,-,-,-,-,assets/graphs/10_091_2.jpg,6.1,#FFFF00,-
10,91,2,व्रताः,--,व्रत{पुं;1;बहु}/व्रत{पुं;8;बहु}/व्रता{स्त्री;8;बहु}/व्रता{स्त्री;1;बहु}/व्रता{स्त्री;2;बहु},व्रता{स्त्री;1;बहु},"विशेषणम्,1.1",व्रता,-,-,-,-,-,assets/graphs/10_091_2.jpg,6.2,#00BFFF,-
10,91,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/10_091_2.jpg,7.1,,-
10,92,1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,6.1",नहीं,-,-,-,-,-,assets/graphs/10_092_1.jpg,1.1,#FF99FF,-
10,92,1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1",और,-,-,-,-,-,assets/graphs/10_092_1.jpg,2.1,#FF99FF,-
10,92,1,अग्नि-,अग्नि-जम्,अग्नि,अग्नि,"उपपद-तत्पुरुषः,3.2",अग्नि-,-,-,-,-,-,assets/graphs/10_092_1.jpg,3.1,#FFFF00,-
10,92,1,जम्,--,ज्-ज{पुं;2;एक}/ज्-ज{नपुं{1;एक}/ज्-ज{नपुं{2;एक},ज्-ज{नपुं;1;एक},"विशेषणम्,4.1",,-,-,-,-,-,assets/graphs/10_092_1.jpg,3.2,#00BFFF,-
10,92,1,भयम्,भयम्,भय{नपुं;1;एक}/भय{नपुं;2;एक},भय{नपुं;1;एक},"कर्ता,6.1",भय,-,-,-,-,-,assets/graphs/10_092_1.jpg,4.1,#00BFFF,-
10,92,1,किञ्चित्,किञ्चित्,किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक},किञ्चित्{सर्वनाम;नपुं;1;एक},"विशेषणम्,4.1",कुछ,-,-,-,-,-,assets/graphs/10_092_1.jpg,5.1,#00BFFF,-
10,92,1,(भविष्यति),(भविष्यति),भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः},भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,4.1",होगा,-,-,-,-,-,assets/graphs/10_092_1.jpg,6.1,#FF1975,-
10,92,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/10_092_1.jpg,7.1,,-
10,92,2,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,3.1",नहीं,-,-,-,-,-,assets/graphs/10_092_2.jpg,1.1,#FF99FF,-
